1.049223036585380342e+01,5.886228471646656544e+04,-1.170852331599087819e+02,2.729629999876336569e+03,-1.211957050717781914e-08
1.074204537456460784e+01,5.883301355710285134e+04,-1.174920244255966963e+02,2.729629999873314318e+03,-1.213512542517803392e-08
1.099186038327541226e+01,5.880364087679811928e+04,-1.178988156912834455e+02,2.729629999870288430e+03,-1.215075607473387813e-08
1.124167539198621846e+01,5.877416667555237655e+04,-1.183056069569690152e+02,2.729629999867258448e+03,-1.216646273018577086e-08
1.149149040069702288e+01,5.874459095336560858e+04,-1.187123982226534054e+02,2.729629999864224828e+03,-1.218224566777148499e-08
1.174130540940782730e+01,5.871491371023782267e+04,-1.191191894883366302e+02,2.729629999861187116e+03,-1.219810516561598284e-08
1.199112041811863172e+01,5.868513494616902608e+04,-1.195259807540186756e+02,2.729629999858145311e+03,-1.221404150376190927e-08
1.224093542682943614e+01,5.865525466115921154e+04,-1.199327720196995273e+02,2.729629999855099868e+03,-1.223005496418314432e-08
1.249075043554024234e+01,5.862527285520837904e+04,-1.203395632853791994e+02,2.729629999852049878e+03,-1.224614583078480310e-08
1.274056544425104676e+01,5.859518952831653587e+04,-1.207463545510576779e+02,2.729629999848996249e+03,-1.226231438942695278e-08
1.299038045296185118e+01,5.856500468048367475e+04,-1.211531458167349768e+02,2.729629999845938528e+03,-1.227856092795510576e-08
1.324019546167265560e+01,5.853471831170979567e+04,-1.215599370824110679e+02,2.729629999842876714e+03,-1.229488573617311463e-08
1.349001047038346179e+01,5.850433042199490592e+04,-1.219667283480859652e+02,2.729629999839811262e+03,-1.231128910589738223e-08
1.373982547909426621e+01,5.847384101133899821e+04,-1.223735196137596546e+02,2.729629999836740808e+03,-1.232777133095347357e-08
1.398964048780507063e+01,5.844325007974207983e+04,-1.227803108794321361e+02,2.729629999833667171e+03,-1.234433270718966833e-08
1.423945549651587505e+01,5.841255762720414350e+04,-1.231871021451033954e+02,2.729629999830588986e+03,-1.236097353249728968e-08
1.448927050522668125e+01,5.838176365372519649e+04,-1.235938934107734610e+02,2.729629999827506253e+03,-1.237769410682764489e-08
1.473908551393748567e+01,5.835086815930523881e+04,-1.240006846764422903e+02,2.729629999824419883e+03,-1.239449473220218976e-08
1.498890052264829009e+01,5.831987114394426317e+04,-1.244074759421099117e+02,2.729629999821328965e+03,-1.241137571270914050e-08
1.523871553135909451e+01,5.828877260764227685e+04,-1.248142672077762967e+02,2.729629999818233955e+03,-1.242833735457462446e-08
1.548853054006990071e+01,5.825757255039927986e+04,-1.252210584734414738e+02,2.729629999815134852e+03,-1.244537996611185817e-08
1.573834554878070513e+01,5.822627097221527220e+04,-1.256278497391054003e+02,2.729629999812031201e+03,-1.246250385777196933e-08
1.598816055749150955e+01,5.819486787309024658e+04,-1.260346410047681047e+02,2.729629999808923912e+03,-1.247970934215754933e-08
1.623797556620231575e+01,5.816336325302421756e+04,-1.264414322704295728e+02,2.729629999805811622e+03,-1.249699673404298201e-08
1.648779057491312017e+01,5.813175711201717786e+04,-1.268482235360897903e+02,2.729629999802695693e+03,-1.251436635037105559e-08
1.673760558362392459e+01,5.810004945006912749e+04,-1.272550148017487572e+02,2.729629999799575216e+03,-1.253181851028006767e-08
1.698742059233472901e+01,5.806824026718006644e+04,-1.276618060674064736e+02,2.729629999796449738e+03,-1.254935353513770657e-08
1.723723560104553343e+01,5.803632956334999471e+04,-1.280685973330629395e+02,2.729629999793320621e+03,-1.256697174852411066e-08
1.748705060975633785e+01,5.800431733857890504e+04,-1.284753885987181548e+02,2.729629999790186503e+03,-1.258467347626574971e-08
1.773686561846714227e+01,5.797220359286681924e+04,-1.288821798643720911e+02,2.729629999787048746e+03,-1.260245904645914176e-08
1.798668062717794669e+01,5.793998832621371548e+04,-1.292889711300247484e+02,2.729629999783905987e+03,-1.262032878948101755e-08
1.823649563588875466e+01,5.790767153861960105e+04,-1.296957623956761836e+02,2.729629999780759135e+03,-1.263828303799848494e-08
1.848631064459955908e+01,5.787525323008448322e+04,-1.301025536613263114e+02,2.729629999777607281e+03,-1.265632212699952202e-08
1.873612565331036350e+01,5.784273340060836199e+04,-1.305093449269752170e+02,2.729629999774451335e+03,-1.267444639380652972e-08
1.898594066202116792e+01,5.781011205019122281e+04,-1.309161361926228153e+02,2.729629999771290841e+03,-1.269265617807971988e-08
1.923575567073197234e+01,5.777738917883308022e+04,-1.313229274582691062e+02,2.729629999768125344e+03,-1.271095182185099661e-08
1.948557067944277676e+01,5.774456478653393424e+04,-1.317297187239141181e+02,2.729629999764956210e+03,-1.272933366953750878e-08
1.973538568815358119e+01,5.771163887329377758e+04,-1.321365099895578510e+02,2.729629999761781619e+03,-1.274780206796875511e-08
1.998520069686438561e+01,5.767861143911261752e+04,-1.325433012552002481e+02,2.729629999758602935e+03,-1.276635736638658414e-08
2.023501570557519003e+01,5.764548248399044678e+04,-1.329500925208413946e+02,2.729629999755419249e+03,-1.278499991647568746e-08
2.048483071428599800e+01,5.761225200792727264e+04,-1.333568837864812053e+02,2.729629999752231470e+03,-1.280373007239070469e-08
2.073464572299680242e+01,5.757892001092309511e+04,-1.337636750521197371e+02,2.729629999749038234e+03,-1.282254819073928289e-08
2.098446073170760684e+01,5.754548649297790689e+04,-1.341704663177569330e+02,2.729629999745840905e+03,-1.284145463065661545e-08
2.123427574041841126e+01,5.751195145409171528e+04,-1.345772575833928215e+02,2.729629999742638574e+03,-1.286044975376817259e-08
2.148409074912921568e+01,5.747831489426451299e+04,-1.349840488490274026e+02,2.729629999739431696e+03,-1.287953392425407592e-08
2.173390575784002010e+01,5.744457681349631457e+04,-1.353908401146606479e+02,2.729629999736220270e+03,-1.289870750884909842e-08
2.198372076655082452e+01,5.741073721178711276e+04,-1.357976313802925574e+02,2.729629999733003388e+03,-1.291797087684266442e-08
2.223353577526162894e+01,5.737679608913690754e+04,-1.362044226459231311e+02,2.729629999729782412e+03,-1.293732440015677668e-08
2.248335078397243691e+01,5.734275344554569165e+04,-1.366112139115523973e+02,2.729629999726556434e+03,-1.295676845329180624e-08
2.273316579268324134e+01,5.730860928101347963e+04,-1.370180051771802994e+02,2.729629999723325454e+03,-1.297630341341119570e-08
2.298298080139404576e+01,5.727436359554026421e+04,-1.374247964428068656e+02,2.729629999720089472e+03,-1.299592966032790675e-08
2.323279581010485018e+01,5.724001638912604540e+04,-1.378315877084320675e+02,2.729629999716848488e+03,-1.301564757651797266e-08
2.348261081881565460e+01,5.720556766177082318e+04,-1.382383789740559337e+02,2.729629999713602956e+03,-1.303545754718826092e-08
2.373242582752645902e+01,5.717101741347459756e+04,-1.386451702396784356e+02,2.729629999710352422e+03,-1.305535996023920379e-08
2.398224083623726344e+01,5.713636564423737582e+04,-1.390519615052995732e+02,2.729629999707096886e+03,-1.307535520631900841e-08
2.423205584494806786e+01,5.710161235405915795e+04,-1.394587527709193466e+02,2.729629999703836347e+03,-1.309544367885414999e-08
2.448187085365887228e+01,5.706675754293993668e+04,-1.398655440365377274e+02,2.729629999700570806e+03,-1.311562577404598367e-08
2.473168586236968025e+01,5.703180121087970474e+04,-1.402723353021547439e+02,2.729629999697300264e+03,-1.313590189089107333e-08
2.498150087108048467e+01,5.699674335787848395e+04,-1.406791265677703677e+02,2.729629999694024718e+03,-1.315627243124556606e-08
2.523131587979128909e+01,5.696158398393625248e+04,-1.410859178333846273e+02,2.729629999690743716e+03,-1.317673779979808713e-08
2.548113088850209351e+01,5.692632308905303216e+04,-1.414927090989974943e+02,2.729629999687458167e+03,-1.319729840411378572e-08
2.573094589721289793e+01,5.689096067322880845e+04,-1.418995003646089685e+02,2.729629999684167615e+03,-1.321795465466821620e-08
2.598076090592370235e+01,5.685549673646358860e+04,-1.423062916302190217e+02,2.729629999680871151e+03,-1.323870696485411440e-08
2.623057591463450677e+01,5.681993127875737264e+04,-1.427130828958276823e+02,2.729629999677570140e+03,-1.325955575100172643e-08
2.648039092334531119e+01,5.678426430011015327e+04,-1.431198741614349501e+02,2.729629999674263672e+03,-1.328050143241946623e-08
2.673020593205611917e+01,5.674849580052194506e+04,-1.435266654270407969e+02,2.729629999670952202e+03,-1.330154443141085626e-08
2.698002094076692359e+01,5.671262577999273344e+04,-1.439334566926452226e+02,2.729629999667634820e+03,-1.332268517330163250e-08
2.722983594947772801e+01,5.667665423852252570e+04,-1.443402479582482272e+02,2.729629999664312436e+03,-1.334392408644313266e-08
2.747965095818853243e+01,5.664058117611132184e+04,-1.447470392238497823e+02,2.729629999660985050e+03,-1.336526160227328249e-08
2.772946596689933685e+01,5.660440659275911457e+04,-1.451538304894499163e+02,2.729629999657652206e+03,-1.338669815530981952e-08
2.797928097561014127e+01,5.656813048846592574e+04,-1.455606217550486292e+02,2.729629999654313906e+03,-1.340823418318756255e-08
2.822909598432094569e+01,5.653175286323173350e+04,-1.459674130206458642e+02,2.729629999650970603e+03,-1.342987012670245734e-08
2.847891099303175011e+01,5.649527371705655241e+04,-1.463742042862416781e+02,2.729629999647621844e+03,-1.345160642979124780e-08
2.872872600174255453e+01,5.645869304994036793e+04,-1.467809955518360425e+02,2.729629999644267627e+03,-1.347344353961956744e-08
2.897854101045336250e+01,5.642201086188319459e+04,-1.471877868174289290e+02,2.729629999640907954e+03,-1.349538190653789367e-08
2.922835601916416692e+01,5.638522715288503241e+04,-1.475945780830203660e+02,2.729629999637542824e+03,-1.351742198417641544e-08
2.947817102787497134e+01,5.634834192294586683e+04,-1.480013693486103250e+02,2.729629999634172236e+03,-1.353956422942809265e-08
2.972798603658577576e+01,5.631135517206571240e+04,-1.484081606141988061e+02,2.729629999630795737e+03,-1.356180910248253740e-08
2.997780104529658018e+01,5.627426690024456911e+04,-1.488149518797858093e+02,2.729629999627413781e+03,-1.358415706686328349e-08
3.022761605400738461e+01,5.623707710748242971e+04,-1.492217431453713630e+02,2.729629999624026368e+03,-1.360660858945489144e-08
3.047743106271818903e+01,5.619978579377930146e+04,-1.496285344109553819e+02,2.729629999620633498e+03,-1.362916414052666543e-08
3.072724607142899345e+01,5.616239295913517708e+04,-1.500353256765379228e+02,2.729629999617234716e+03,-1.365182419376653462e-08
3.097706108013980142e+01,5.612489860355006385e+04,-1.504421169421189859e+02,2.729629999613830478e+03,-1.367458922629121755e-08
3.122687608885060584e+01,5.608730272702395450e+04,-1.508489082076985142e+02,2.729629999610420782e+03,-1.369745971868687969e-08
3.147669109756141026e+01,5.604960532955685630e+04,-1.512556994732765361e+02,2.729629999607005175e+03,-1.372043615507011986e-08
3.172650610627221468e+01,5.601180641114877653e+04,-1.516624907388530517e+02,2.729629999603584110e+03,-1.374351902305070072e-08
3.197632111498301910e+01,5.597390597179970064e+04,-1.520692820044280325e+02,2.729629999600156680e+03,-1.376670881382641653e-08
3.222613612369382707e+01,5.593590401150963589e+04,-1.524760732700015353e+02,2.729629999596723792e+03,-1.379000602216954056e-08
3.247595113240463149e+01,5.589780053027858230e+04,-1.528828645355734466e+02,2.729629999593284992e+03,-1.381341114647425899e-08
3.272576614111543591e+01,5.585959552810653986e+04,-1.532896558011438515e+02,2.729629999589840281e+03,-1.383692468879732843e-08
3.297558114982624033e+01,5.582128900499351585e+04,-1.536964470667127216e+02,2.729629999586390113e+03,-1.386054715486485225e-08
3.322539615853704476e+01,5.578288096093949571e+04,-1.541032383322800285e+02,2.729629999582933578e+03,-1.388427905411971437e-08
3.347521116724784918e+01,5.574437139594448672e+04,-1.545100295978458007e+02,2.729629999579471587e+03,-1.390812089975546062e-08
3.372502617595865360e+01,5.570576031000848889e+04,-1.549168208634100097e+02,2.729629999576003229e+03,-1.393207320874001562e-08
3.397484118466945802e+01,5.566704770313150948e+04,-1.553236121289726270e+02,2.729629999572528959e+03,-1.395613650185634040e-08
3.422465619338026244e+01,5.562823357531354122e+04,-1.557304033945336812e+02,2.729629999569048778e+03,-1.398031130372276117e-08
3.447447120209106686e+01,5.558931792655459867e+04,-1.561371946600931722e+02,2.729629999565562684e+03,-1.400459814284040318e-08
3.472428621080187128e+01,5.555030075685465999e+04,-1.565439859256510715e+02,2.729629999562070225e+03,-1.402899755161351948e-08
3.497410121951267570e+01,5.551118206621373974e+04,-1.569507771912073508e+02,2.729629999558572308e+03,-1.405351006639692481e-08
3.522391622822348012e+01,5.547196185463183065e+04,-1.573575684567620669e+02,2.729629999555067570e+03,-1.407813622752310061e-08
3.547373123693428454e+01,5.543264012210893998e+04,-1.577643597223151914e+02,2.729629999551556921e+03,-1.410287657932252385e-08
3.572354624564508896e+01,5.539321686864506773e+04,-1.581711509878666959e+02,2.729629999548040360e+03,-1.412773167020159402e-08
3.597336125435589338e+01,5.535369209424020664e+04,-1.585779422534166088e+02,2.729629999544516977e+03,-1.415270205262230438e-08
3.622317626306669780e+01,5.531406579889436398e+04,-1.589847335189648732e+02,2.729629999540987683e+03,-1.417778828317000457e-08
3.647299127177750933e+01,5.527433798260754702e+04,-1.593915247845115459e+02,2.729629999537452022e+03,-1.420299092260422259e-08
3.672280628048831375e+01,5.523450864537973393e+04,-1.597983160500565702e+02,2.729629999533910450e+03,-1.422831053585188856e-08
3.697262128919911817e+01,5.519457778721094655e+04,-1.602051073155999461e+02,2.729629999530362056e+03,-1.425374769207509731e-08
3.722243629790992259e+01,5.515454540810117760e+04,-1.606118985811417019e+02,2.729629999526807751e+03,-1.427930296470837786e-08
3.747225130662072701e+01,5.511441150805042707e+04,-1.610186898466818093e+02,2.729629999523247079e+03,-1.430497693147563410e-08
3.772206631533153143e+01,5.507417608705869497e+04,-1.614254811122202398e+02,2.729629999519680041e+03,-1.433077017446807177e-08
3.797188132404233585e+01,5.503383914512598858e+04,-1.618322723777570218e+02,2.729629999516106182e+03,-1.435668328012048157e-08
3.822169633275314027e+01,5.499340068225229334e+04,-1.622390636432921553e+02,2.729629999512525956e+03,-1.438271683931965938e-08
3.847151134146394469e+01,5.495286069843761652e+04,-1.626458549088255552e+02,2.729629999508939363e+03,-1.440887144737730118e-08
3.872132635017474911e+01,5.491221919368197268e+04,-1.630526461743573350e+02,2.729629999505345950e+03,-1.443514770413164704e-08
3.897114135888555353e+01,5.487147616798534000e+04,-1.634594374398874095e+02,2.729629999501746170e+03,-1.446154621394409295e-08
3.922095636759635795e+01,5.483063162134773302e+04,-1.638662287054157787e+02,2.729629999498140023e+03,-1.448806758576017721e-08
3.947077137630716237e+01,5.478968555376915174e+04,-1.642730199709424426e+02,2.729629999494527056e+03,-1.451471243313329738e-08
3.972058638501796679e+01,5.474863796524958889e+04,-1.646798112364674296e+02,2.729629999490907721e+03,-1.454148137430263726e-08
3.997040139372877121e+01,5.470748885578905174e+04,-1.650866025019906544e+02,2.729629999487281566e+03,-1.456837503218639065e-08
4.022021640243957563e+01,5.466623822538753302e+04,-1.654933937675122024e+02,2.729629999483648589e+03,-1.459539403445968839e-08
4.047003141115038005e+01,5.462488607404504728e+04,-1.659001850330320167e+02,2.729629999480009246e+03,-1.462253901358509154e-08
4.071984641986119158e+01,5.458343240176157997e+04,-1.663069762985500688e+02,2.729629999476362627e+03,-1.464981060685324895e-08
4.096966142857199600e+01,5.454187720853713836e+04,-1.667137675640664156e+02,2.729629999472709187e+03,-1.467720945643710738e-08
4.121947643728280042e+01,5.450022049437172973e+04,-1.671205588295810287e+02,2.729629999469049380e+03,-1.470473620942918096e-08
4.146929144599360484e+01,5.445846225926533225e+04,-1.675273500950938512e+02,2.729629999465382298e+03,-1.473239151789237315e-08
4.171910645470440926e+01,5.441660250321796775e+04,-1.679341413606049116e+02,2.729629999461708394e+03,-1.476017603888369364e-08
4.196892146341521368e+01,5.437464122622963623e+04,-1.683409326261142098e+02,2.729629999458027214e+03,-1.478809043452879732e-08
4.221873647212601810e+01,5.433257842830033042e+04,-1.687477238916217459e+02,2.729629999454339668e+03,-1.481613537205586553e-08
4.246855148083682252e+01,5.429041410943004303e+04,-1.691545151571274630e+02,2.729629999450644846e+03,-1.484431152384981618e-08
4.271836648954762694e+01,5.424814826961878862e+04,-1.695613064226313895e+02,2.729629999446943202e+03,-1.487261956748957325e-08
4.296818149825843136e+01,5.420578090886655991e+04,-1.699680976881335255e+02,2.729629999443234283e+03,-1.490106018578533616e-08
4.321799650696923578e+01,5.416331202717335691e+04,-1.703748889536338993e+02,2.729629999439518087e+03,-1.492963406685311875e-08
4.346781151568004020e+01,5.412074162453919416e+04,-1.707816802191323973e+02,2.729629999435795071e+03,-1.495834190416218306e-08
4.371762652439084462e+01,5.407806970096405712e+04,-1.711884714846291047e+02,2.729629999432065233e+03,-1.498718439656892068e-08
4.396744153310164904e+01,5.403529625644795306e+04,-1.715952627501240215e+02,2.729629999428327665e+03,-1.501616224835751034e-08
4.421725654181245346e+01,5.399242129099086742e+04,-1.720020540156170625e+02,2.729629999424583275e+03,-1.504527616932800930e-08
4.446707155052325788e+01,5.394944480459282204e+04,-1.724088452811082846e+02,2.729629999420831609e+03,-1.507452687482345845e-08
4.471688655923406230e+01,5.390636679725380236e+04,-1.728156365465976307e+02,2.729629999417072213e+03,-1.510391508576376359e-08
4.496670156794487383e+01,5.386318726897382294e+04,-1.732224278120851295e+02,2.729629999413305541e+03,-1.513344152875072753e-08
4.521651657665567825e+01,5.381990621975286922e+04,-1.736292190775707809e+02,2.729629999409531592e+03,-1.516310693606127383e-08
4.546633158536648267e+01,5.377652364959095576e+04,-1.740360103430545564e+02,2.729629999405750368e+03,-1.519291204574570262e-08
4.571614659407728709e+01,5.373303955848807527e+04,-1.744428016085364561e+02,2.729629999401961413e+03,-1.522285760166496005e-08
4.596596160278809151e+01,5.368945394644422777e+04,-1.748495928740164231e+02,2.729629999398165182e+03,-1.525294435354484840e-08
4.621577661149889593e+01,5.364576681345941324e+04,-1.752563841394945428e+02,2.729629999394361676e+03,-1.528317305703023616e-08
4.646559162020970035e+01,5.360197815953363170e+04,-1.756631754049707297e+02,2.729629999390550438e+03,-1.531354447375620886e-08
4.671540662892050477e+01,5.355808798466689041e+04,-1.760699666704450124e+02,2.729629999386731470e+03,-1.534405937138195032e-08
4.696522163763130919e+01,5.351409628885918210e+04,-1.764767579359173624e+02,2.729629999382904771e+03,-1.537471852365850534e-08
4.721503664634211361e+01,5.347000307211050676e+04,-1.768835492013878081e+02,2.729629999379070341e+03,-1.540552271049654229e-08
4.746485165505291803e+01,5.342580833442087169e+04,-1.772903404668562928e+02,2.729629999375228635e+03,-1.543647271802056327e-08
4.771466666376372245e+01,5.338151207579027687e+04,-1.776971317323228448e+02,2.729629999371379199e+03,-1.546756933862311416e-08
4.796448167247452687e+01,5.333711429621871503e+04,-1.781039229977874356e+02,2.729629999367522032e+03,-1.549881337102577104e-08
4.821429668118533129e+01,5.329261499570619344e+04,-1.785107142632500938e+02,2.729629999363657134e+03,-1.553020562033335028e-08
4.846411168989613572e+01,5.324801417425270483e+04,-1.789175055287107625e+02,2.729629999359784051e+03,-1.556174689812538808e-08
4.871392669860694014e+01,5.320331183185826376e+04,-1.793242967941694701e+02,2.729629999355903237e+03,-1.559343802246630491e-08
4.896374170731774456e+01,5.315850796852286294e+04,-1.797310880596261597e+02,2.729629999352014693e+03,-1.562527981805109513e-08
4.921355671602855608e+01,5.311360258424649510e+04,-1.801378793250808883e+02,2.729629999348117963e+03,-1.565727311617144571e-08
4.946337172473936050e+01,5.306859567902916751e+04,-1.805446705905336273e+02,2.729629999344213957e+03,-1.568941875484109708e-08
4.971318673345016492e+01,5.302348725287088746e+04,-1.809514618559843484e+02,2.729629999340301310e+03,-1.572171757885682951e-08
4.996300174216096934e+01,5.297827730577164766e+04,-1.813582531214330231e+02,2.729629999336380934e+03,-1.575417043985267323e-08
5.021281675087177376e+01,5.293296583773144084e+04,-1.817650443868796515e+02,2.729629999332451916e+03,-1.578677819636428292e-08
5.046263175958257818e+01,5.288755284875028883e+04,-1.821718356523242903e+02,2.729629999328515169e+03,-1.581954171391702912e-08
5.071244676829338260e+01,5.284203833882817707e+04,-1.825786269177668828e+02,2.729629999324570235e+03,-1.585246186505987961e-08
5.096226177700418702e+01,5.279642230796510557e+04,-1.829854181832074005e+02,2.729629999320616662e+03,-1.588553952947043143e-08
5.121207678571499144e+01,5.275070475616108160e+04,-1.833922094486458434e+02,2.729629999316655358e+03,-1.591877559401250913e-08
5.146189179442579587e+01,5.270488568341609789e+04,-1.837990007140822399e+02,2.729629999312685413e+03,-1.595217095280053931e-08
5.171170680313660029e+01,5.265896508973016171e+04,-1.842057919795165617e+02,2.729629999308707283e+03,-1.598572650727070137e-08
5.196152181184740471e+01,5.261294297510327306e+04,-1.846125832449487802e+02,2.729629999304720513e+03,-1.601944316627240705e-08
5.221133682055820913e+01,5.256681933953543194e+04,-1.850193745103789240e+02,2.729629999300726013e+03,-1.605332184612928681e-08
5.246115182926901355e+01,5.252059418302663107e+04,-1.854261657758069362e+02,2.729629999296722417e+03,-1.608736347069339998e-08
5.271096683797981797e+01,5.247426750557688501e+04,-1.858329570412328167e+02,2.729629999292711091e+03,-1.612156897147398369e-08
5.296078184669062239e+01,5.242783930718617921e+04,-1.862397483066565940e+02,2.729629999288690669e+03,-1.615593928766455799e-08
5.321059685540142681e+01,5.238130958785452822e+04,-1.866465395720782112e+02,2.729629999284661608e+03,-1.619047536623440539e-08
5.346041186411223833e+01,5.233467834758192475e+04,-1.870533308374976968e+02,2.729629999280623906e+03,-1.622517816202343854e-08
5.371022687282304275e+01,5.228794558636836882e+04,-1.874601221029150224e+02,2.729629999276577564e+03,-1.626004863779641034e-08
5.396004188153384717e+01,5.224111130421386770e+04,-1.878669133683301595e+02,2.729629999272523037e+03,-1.629508776434116977e-08
5.420985689024465159e+01,5.219417550111841410e+04,-1.882737046337431366e+02,2.729629999268459414e+03,-1.633029652054658891e-08
5.445967189895545602e+01,5.214713817708200804e+04,-1.886804958991539536e+02,2.729629999264387152e+03,-1.636567589348049000e-08
5.470948690766626044e+01,5.209999933210465679e+04,-1.890872871645625253e+02,2.729629999260305794e+03,-1.640122687848112495e-08
5.495930191637706486e+01,5.205275896618635306e+04,-1.894940784299689085e+02,2.729629999256215342e+03,-1.643695047923171429e-08
5.520911692508786928e+01,5.200541707932710415e+04,-1.899008696953731032e+02,2.729629999252116704e+03,-1.647284770784853856e-08
5.545893193379867370e+01,5.195797367152691731e+04,-1.903076609607750527e+02,2.729629999248008517e+03,-1.650891958497919415e-08
5.570874694250947812e+01,5.191042874278577801e+04,-1.907144522261747852e+02,2.729629999243891689e+03,-1.654516713986019152e-08
5.595856195122028254e+01,5.186278229310368624e+04,-1.911212434915722724e+02,2.729629999239765766e+03,-1.658159141044570424e-08
